RecID,attrNr,label,exists-1,exists-2,exists-3,exists-4,exists-5
7,15,0,0,1,0,0,0
7,16,0,0,1,1,0,0
7,17,0,0,1,1,1,0
7,18,0,0,1,0,0,1
8,2,0,0,1,0,0,1
8,3,0,0,1,0,0,0
8,4,0,0,1,0,0,1
8,5,0,0,1,0,0,1
8,6,0,0,1,0,0,1
8,7,0,0,1,0,0,1
8,8,0,0,1,0,0,0
8,9,1,1,1,1,0,1
8,10,0,0,1,0,0,0
8,11,0,0,1,0,0,0
8,12,0,0,1,0,0,0
8,13,0,0,1,0,0,0
8,14,1,0,1,0,0,1
8,15,0,0,1,0,0,0
8,16,0,0,1,1,0,0
8,17,0,0,1,1,0,0
8,18,0,0,1,0,0,1
9,2,0,0,1,0,0,1
9,3,0,0,1,0,0,0
9,4,0,0,1,0,0,1
9,5,0,0,1,0,0,1
9,6,0,0,1,0,0,1
9,7,1,0,1,0,0,1
9,8,0,0,1,0,0,0
9,9,1,1,1,1,0,1
9,10,0,0,1,0,0,0
9,11,0,0,1,0,0,0
9,12,0,0,1,0,0,0
9,13,0,0,1,0,0,0
9,14,0,0,1,0,0,1
9,15,0,0,1,0,0,0
9,16,0,0,1,0,0,0
9,17,0,0,1,0,0,0
9,18,0,0,1,0,0,1
10,2,0,0,1,0,0,1
10,3,0,0,1,0,0,0
10,4,0,0,1,0,0,1
10,5,0,0,1,0,0,1
10,6,0,0,1,0,0,1
10,7,0,0,1,0,0,1
10,8,0,0,1,0,0,0
10,9,0,0,1,0,0,1
10,10,0,0,1,0,0,0
10,11,0,0,1,0,0,0
10,12,0,0,1,0,0,0
10,13,0,0,1,0,0,0
10,14,0,0,1,0,0,1
10,15,0,0,1,0,0,0
10,16,0,0,1,0,0,0
10,17,0,0,1,0,0,0
10,18,0,0,1,0,0,1
11,2,0,0,1,0,0,1
11,3,0,0,1,0,0,0
11,4,0,0,1,0,0,1
11,5,0,0,1,0,0,1
11,6,0,0,1,0,0,1
11,7,1,0,1,0,0,1
11,8,0,0,1,0,0,0
11,9,0,0,1,0,0,1
11,10,0,0,1,0,0,0
11,11,0,0,1,0,0,0
11,12,0,0,1,0,0,0
11,13,0,0,1,0,0,0
11,14,0,0,1,0,0,1
11,15,0,0,1,0,0,0
11,16,0,0,1,0,0,0
11,17,0,0,1,0,0,0
11,18,0,0,1,0,0,1
12,2,0,0,1,0,0,1
12,3,0,0,1,0,0,0
12,4,0,0,1,0,0,1
12,5,0,0,1,0,0,1
12,6,0,0,1,0,0,1
12,7,0,0,1,0,0,1
12,8,0,0,1,0,0,0
12,9,0,0,1,0,0,1
12,10,0,0,1,0,0,0
12,11,0,0,1,0,0,0
12,12,0,0,1,0,0,0
12,13,0,0,1,0,0,0
12,14,0,0,1,0,0,1
12,15,0,0,1,0,0,0
12,16,0,0,1,0,0,0
12,17,0,0,1,0,0,0
12,18,0,0,1,0,0,1
13,2,0,0,1,0,0,1
13,3,0,0,1,0,0,0
13,4,0,0,1,0,0,1
13,5,0,0,1,0,0,1
13,6,0,0,1,0,0,1
13,7,0,0,1,0,0,1
13,8,0,0,1,0,0,0
13,9,1,1,1,1,0,1
13,10,0,0,1,0,0,0
13,11,0,0,1,0,0,0
13,12,0,0,1,0,0,0
13,13,0,0,1,0,0,0
13,14,0,0,1,0,0,1
13,15,0,0,1,0,0,0
13,16,0,0,1,0,0,0
13,17,0,0,1,0,0,0
13,18,0,0,1,0,0,1
14,2,0,0,1,0,0,1
14,3,0,0,1,0,0,0
14,4,0,0,1,0,0,1
14,5,0,0,1,0,0,1
14,6,0,0,1,0,0,1
14,7,0,0,1,0,0,1
14,8,0,0,1,0,0,0
14,9,1,0,1,0,0,1
14,10,0,0,1,0,0,0
14,11,0,0,1,0,0,0
14,12,0,0,1,0,0,0
14,13,0,0,1,0,0,0
14,14,0,0,1,1,0,1
14,15,0,0,1,0,0,0
14,16,0,0,1,1,0,0
14,17,0,0,1,0,0,0
14,18,0,0,1,1,0,1
15,2,0,0,1,0,0,1
15,3,0,0,1,0,0,0
15,4,0,0,1,0,0,1
15,5,0,0,1,0,0,1
15,6,0,0,1,0,0,1
15,7,0,0,1,0,0,1
15,8,0,0,1,0,0,0
15,9,1,0,1,0,0,1
15,10,0,0,1,0,0,0
15,11,0,0,1,0,0,0
15,12,0,0,1,0,0,0
15,13,0,0,1,0,0,0
15,14,0,0,1,1,0,1
15,15,0,0,1,0,0,0
15,16,0,0,1,1,0,0
15,17,0,0,1,0,0,0
15,18,0,0,1,1,0,1
16,2,0,0,1,0,0,1
16,3,0,0,1,0,0,0
16,4,0,0,1,0,0,1
16,5,0,0,1,0,0,1
16,6,0,0,1,0,0,1
16,7,1,0,1,0,0,1
16,8,0,0,1,0,0,0
16,9,1,1,1,1,0,1
16,10,0,0,1,0,0,0
16,11,0,0,1,0,0,0
16,12,0,0,1,0,0,0
16,13,0,0,1,1,0,0
16,14,1,0,1,0,0,1
16,15,0,0,1,0,0,0
16,16,0,0,1,0,0,0
16,17,0,0,1,0,0,0
16,18,0,0,1,0,0,1
17,2,0,0,1,0,0,1
17,3,0,0,1,0,0,0
17,4,0,0,1,0,0,1
17,5,0,0,1,0,0,1
17,6,0,0,1,0,0,1
17,7,0,0,1,0,0,1
17,8,0,0,1,0,0,0
17,9,1,0,1,0,0,1
17,10,0,0,1,0,0,0
17,11,0,0,1,0,0,0
17,12,0,0,1,0,0,0
17,13,0,0,1,1,0,0
17,14,1,0,1,0,0,1
17,15,0,0,1,0,0,0
17,16,0,0,1,0,0,0
17,17,0,0,1,0,0,0
17,18,0,0,1,0,0,1
18,2,0,0,1,0,0,1
18,3,0,0,1,0,0,0
18,4,0,0,1,0,0,1
18,5,0,0,1,0,0,1
18,6,0,0,1,0,0,1
18,7,0,0,1,0,0,1
18,8,0,0,1,0,0,0
18,9,1,1,1,1,0,1
18,10,0,0,1,0,0,0
18,11,0,0,1,0,0,0
18,12,0,0,1,0,0,0
18,13,0,0,1,1,0,0
18,14,1,0,1,0,0,1
18,15,0,0,1,0,0,0
18,16,0,0,1,0,0,0
18,17,0,0,1,0,0,0
18,18,0,0,1,0,0,1
19,2,0,0,1,0,0,0
19,3,0,0,1,0,0,0
19,4,0,0,1,0,0,1
19,5,0,0,1,0,0,1
19,6,0,0,1,0,0,1
19,7,0,0,1,0,0,1
19,8,0,0,1,0,0,0
19,9,0,0,1,0,0,1
19,10,0,0,1,0,0,0
19,11,0,0,1,0,0,0
19,12,0,0,1,0,0,0
19,13,0,0,1,1,0,0
19,14,0,0,1,0,0,0
19,15,0,0,1,0,0,0
19,16,0,0,1,0,0,0
19,17,0,0,1,0,0,0
19,18,0,0,1,0,0,0
20,2,0,0,1,0,0,1
20,3,0,0,1,0,0,0
20,4,1,0,1,0,0,1
20,5,0,0,1,0,0,1
20,6,0,0,1,0,0,1
20,7,1,0,1,0,0,1
20,8,0,0,1,0,0,0
20,9,0,0,1,0,0,1
20,10,0,0,1,0,0,0
20,11,0,0,1,0,0,0
20,12,0,0,1,0,0,0
20,13,0,0,1,0,0,0
20,14,0,0,1,0,0,1
20,15,0,0,1,0,0,0
20,16,0,0,1,0,0,0
20,17,0,0,1,0,0,0
20,18,0,0,1,0,0,1
21,2,0,0,1,0,0,1
21,3,0,0,1,0,0,0
21,4,0,0,1,0,0,1
21,5,0,0,1,0,0,1
21,6,0,0,1,0,0,1
21,7,1,0,1,0,0,1
21,8,0,0,1,0,0,0
21,9,0,0,1,0,0,1
21,10,0,0,1,0,0,0
21,11,0,0,1,0,0,0
21,12,0,0,1,0,0,0
21,13,0,0,1,0,0,0
21,14,0,0,1,0,0,1
21,15,0,0,1,0,0,0
21,16,0,0,1,0,0,0
21,17,0,0,1,0,0,0
21,18,0,0,1,0,0,1
22,2,0,0,1,0,0,1
22,3,0,0,1,0,0,0
22,4,0,0,1,0,0,1
22,5,0,0,1,0,0,1
22,6,0,0,1,0,0,1
22,7,0,0,1,0,0,1
22,8,0,0,1,0,0,0
22,9,0,0,1,0,0,1
22,10,0,0,1,0,0,0
22,11,0,0,1,0,0,0
22,12,0,0,1,0,0,0
22,13,0,0,1,0,0,0
22,14,0,0,1,0,0,1
22,15,0,0,1,0,0,0
22,16,0,0,1,0,0,0
22,17,0,0,1,0,0,0
22,18,0,0,1,0,0,1
23,2,0,0,1,0,0,1
23,3,0,0,1,0,0,0
23,4,0,0,1,0,0,1
23,5,0,0,1,0,0,1
23,6,0,0,1,0,0,1
23,7,0,0,1,0,0,1
23,8,0,0,1,0,0,0
23,9,1,0,1,0,0,1
23,10,0,0,1,0,0,0
23,11,0,0,1,0,0,0
23,12,0,0,1,0,0,0
23,13,0,0,1,0,0,0
23,14,0,0,1,0,0,1
23,15,0,0,1,0,0,0
23,16,0,0,1,0,0,0
23,17,0,0,1,0,0,0
23,18,0,0,1,0,0,1
24,2,0,0,1,0,0,1
24,3,0,0,1,0,0,0
24,4,0,0,1,0,0,1
24,5,0,0,1,0,0,1
24,6,0,0,1,0,0,1
24,7,0,0,1,0,0,1
24,8,0,0,1,0,0,0
24,9,0,0,1,0,0,1
24,10,0,0,1,0,0,0
24,11,0,0,1,0,0,0
24,12,0,0,1,0,0,0
24,13,0,0,1,0,0,0
24,14,0,0,1,0,0,1
24,15,0,0,1,0,0,0
24,16,0,0,1,0,0,0
24,17,0,0,1,0,0,0
24,18,0,0,1,0,0,1
25,2,0,0,1,0,0,1
25,3,0,0,1,0,0,0
25,4,0,0,1,0,0,1
25,5,0,0,1,0,0,1
25,6,0,0,1,0,0,1
25,7,0,0,1,0,0,1
25,8,0,0,1,0,0,0
25,9,1,1,1,1,0,1
25,10,0,0,1,0,0,0
25,11,0,0,1,0,0,0
25,12,0,0,1,0,0,0
25,13,0,0,1,0,0,0
25,14,0,0,1,1,0,1
25,15,0,0,1,0,0,0
25,16,0,0,1,1,0,0
25,17,0,0,1,0,0,0
25,18,0,0,1,1,0,1
26,2,0,0,1,0,0,1
26,3,0,0,1,0,0,0
26,4,0,0,1,0,0,1
26,5,0,0,1,0,0,1
26,6,0,0,1,0,0,1
26,7,0,0,1,0,0,1
26,8,0,0,1,0,0,0
26,9,1,1,1,1,0,1
26,10,0,0,1,0,0,0
26,11,0,0,1,0,0,0
26,12,0,0,1,0,0,0
26,13,0,0,1,0,0,0
26,14,0,0,1,1,0,1
26,15,0,0,1,0,0,0
26,16,0,0,1,0,0,0
26,17,0,0,1,0,0,0
26,18,0,0,1,1,0,1
27,2,0,0,1,0,0,1
27,3,0,0,1,0,0,0
27,4,1,0,1,0,0,1
27,5,0,0,1,0,0,1
27,6,0,0,1,0,0,1
27,7,1,0,1,0,0,1
27,8,0,0,1,0,0,0
27,9,0,0,1,0,0,1
27,10,0,0,1,0,0,0
27,11,0,0,1,0,0,0
27,12,0,0,1,0,0,0
27,13,0,0,1,1,0,0
27,14,1,0,1,0,0,1
27,15,0,0,1,0,0,0
27,16,0,0,1,0,0,0
27,17,0,0,1,0,0,0
27,18,0,0,1,0,0,1
28,2,0,0,1,0,0,1
28,3,0,0,1,0,0,0
28,4,0,0,1,0,0,1
28,5,0,0,1,0,0,1
28,6,0,0,1,0,0,1
28,7,1,0,1,0,0,1
28,8,0,0,1,0,0,0
28,9,0,0,1,0,0,1
28,10,0,0,1,0,0,0
28,11,0,0,1,0,0,0
28,12,0,0,1,0,0,0
28,13,0,0,1,1,0,0
28,14,1,0,1,0,0,1
28,15,0,0,1,0,0,0
28,16,0,0,1,0,0,0
28,17,0,0,1,0,0,0
28,18,0,0,1,0,0,1
29,2,0,0,1,0,0,1
29,3,0,0,1,0,0,0
29,4,0,0,1,0,0,1
29,5,0,0,1,0,0,1
29,6,0,0,1,0,0,1
29,7,0,0,1,0,0,1
29,8,0,0,1,0,0,0
29,9,1,0,1,0,0,1
29,10,0,0,1,0,0,0
29,11,0,0,1,0,0,0
29,12,0,0,1,0,0,0
29,13,0,0,1,1,0,0
29,14,1,0,1,0,0,1
29,15,0,0,1,0,0,0
29,16,0,0,1,0,0,0
29,17,0,0,1,0,0,0
29,18,0,0,1,0,0,1
30,2,0,0,1,0,0,1
30,3,0,0,1,0,0,0
30,4,1,0,1,0,0,1
30,5,0,0,1,0,0,1
30,6,0,0,1,0,0,1
30,7,0,0,1,0,0,1
30,8,0,0,1,0,0,0
30,9,0,0,1,0,0,1
30,10,0,0,1,0,0,0
30,11,0,0,1,0,0,0
30,12,0,0,1,0,0,0
30,13,0,0,1,1,0,0
30,14,1,0,1,0,0,1
30,15,0,0,1,0,0,0
30,16,0,0,1,0,0,0
30,17,0,0,1,0,0,0
30,18,0,0,1,0,0,1
31,2,0,0,1,0,0,1
31,3,0,0,1,0,0,0
31,4,1,0,1,0,0,1
31,5,0,0,1,0,0,1
31,6,0,0,1,0,0,1
31,7,1,0,1,0,0,1
31,8,0,0,1,0,0,0
31,9,0,0,1,0,0,1
31,10,0,0,1,0,0,0
31,11,0,0,1,0,0,0
31,12,0,0,1,0,0,0
31,13,0,0,1,0,0,0
31,14,1,0,1,0,0,1
31,15,0,0,1,0,0,0
31,16,0,0,1,0,0,0
31,17,0,0,1,0,0,0
31,18,0,0,1,0,0,1
32,2,0,0,1,0,0,0
32,3,0,0,1,0,0,0
32,4,0,0,1,0,0,1
32,5,0,0,1,0,0,1
32,6,0,0,1,0,0,1
32,7,0,0,1,0,0,1
32,8,0,0,1,0,0,0
32,9,0,0,1,0,0,1
32,10,0,0,1,0,0,0
32,11,0,0,1,0,0,0
32,12,0,0,1,0,0,0
32,13,0,0,1,0,0,0
32,14,0,0,1,1,0,0
32,15,0,0,1,0,0,0
32,16,0,0,1,0,0,0
32,17,0,0,1,0,0,0
32,18,0,0,1,1,0,0
33,2,0,0,1,0,0,1
33,3,0,0,1,0,0,0
33,4,0,0,1,0,0,1
33,5,0,0,1,0,0,1
33,6,0,0,1,0,0,1
33,7,0,0,1,0,0,1
33,8,0,0,1,0,0,0
33,9,1,1,1,1,0,1
33,10,0,0,1,0,0,0
33,11,0,0,1,0,0,0
33,12,0,0,1,0,0,0
33,13,0,0,1,0,0,0
33,14,1,0,1,0,0,1
33,15,0,0,1,0,0,0
33,16,0,0,1,0,0,0
33,17,0,0,1,0,0,0
33,18,0,0,1,0,0,1
34,2,0,0,1,0,0,1
34,3,0,0,1,0,0,0
34,4,1,0,1,0,0,1
34,5,0,0,1,0,0,1
34,6,0,0,1,0,0,1
34,7,0,0,1,0,0,1
34,8,0,0,1,0,0,0
34,9,0,0,1,0,0,1
34,10,0,0,1,0,0,0
34,11,0,0,1,0,0,0
34,12,0,0,1,0,0,0
34,13,0,0,1,0,0,0
34,14,1,0,1,1,0,1
34,15,0,0,1,0,0,0
34,16,0,0,1,0,0,0
34,17,0,0,1,0,0,0
34,18,0,0,1,1,0,1
35,2,0,0,1,0,0,1
35,3,0,0,1,0,0,0
35,4,1,0,1,0,0,1
35,5,0,0,1,0,0,1
35,6,0,0,1,0,0,1
35,7,1,0,1,0,0,1
35,8,0,0,1,0,0,0
35,9,0,0,1,0,0,1
35,10,0,0,1,0,0,0
35,11,0,0,1,0,0,0
35,12,0,0,1,0,0,0
35,13,0,0,1,0,0,0
35,14,1,0,1,0,0,1
35,15,0,0,1,0,0,0
35,16,0,0,1,0,0,0
35,17,0,0,1,0,0,0
35,18,0,0,1,0,0,1
36,2,0,0,1,0,0,1
36,3,0,0,1,0,0,0
36,4,0,0,1,0,0,1
36,5,0,0,1,0,0,1
36,6,0,0,1,0,0,1
36,7,0,0,1,0,0,1
36,8,0,0,1,0,0,0
36,9,1,1,1,1,0,1
36,10,0,0,1,0,0,0
36,11,0,0,1,0,0,0
36,12,0,0,1,0,0,0
36,13,0,0,1,0,0,0
36,14,1,0,1,0,0,1
36,15,0,0,1,0,0,0
36,16,0,0,1,0,0,0
36,17,0,0,1,0,0,0
36,18,0,0,1,0,0,1
37,2,0,0,1,0,0,1
37,3,0,0,1,0,0,0
37,4,0,0,1,0,0,1
37,5,0,0,1,0,0,1
37,6,0,0,1,0,0,1
37,7,0,0,1,0,0,1
37,8,0,0,1,0,0,0
37,9,1,0,1,0,0,1
37,10,0,0,1,0,0,0
37,11,0,0,1,0,0,0
37,12,0,0,1,0,0,0
37,13,0,0,1,0,0,0
37,14,1,0,1,0,0,1
37,15,0,0,1,0,0,0
37,16,0,0,1,0,0,0
37,17,0,0,1,0,0,0
37,18,0,0,1,1,0,1
38,2,0,0,1,0,0,1
38,3,0,0,1,0,0,0
38,4,1,0,1,0,0,1
38,5,0,0,1,0,0,1
38,6,0,0,1,0,0,1
38,7,0,0,1,0,0,1
38,8,0,0,1,0,0,0
38,9,0,0,1,0,0,1
38,10,0,0,1,0,0,0
38,11,0,0,1,0,0,0
38,12,0,0,1,0,0,0
38,13,0,0,1,0,0,0
38,14,1,0,1,0,0,1
38,15,0,0,1,0,0,0
38,16,0,0,1,0,0,0
38,17,0,0,1,0,0,0
38,18,0,0,1,0,0,1
39,2,0,0,1,0,0,1
39,3,0,0,1,0,0,0
39,4,0,0,1,0,0,1
39,5,0,0,1,0,0,1
39,6,0,0,1,0,0,1
39,7,0,0,1,0,0,1
39,8,0,0,1,0,0,0
39,9,1,0,1,0,0,1
39,10,0,0,1,0,0,0
39,11,0,0,1,0,0,0
39,12,0,0,1,0,0,0
39,13,0,0,1,0,0,0
39,14,0,0,1,0,0,1
39,15,0,0,1,0,0,0
39,16,0,0,1,0,0,0
39,17,0,0,1,0,0,0
39,18,0,0,1,0,0,1
40,2,0,0,1,0,0,0
40,3,0,0,1,0,0,0
40,4,1,0,1,0,0,1
40,5,0,0,1,0,0,1
40,6,0,0,1,0,0,1
40,7,1,0,1,0,0,1
40,8,0,0,1,0,0,0
40,9,0,0,1,0,0,1
40,10,0,0,1,0,0,0
40,11,0,0,1,0,0,0
40,12,0,0,1,0,0,0
40,13,0,0,1,0,0,0
40,14,0,0,1,0,0,0
40,15,0,0,1,0,0,0
40,16,0,0,1,0,0,0
40,17,0,0,1,0,0,0
40,18,0,0,1,0,0,0
41,2,0,0,1,0,0,1
41,3,0,0,1,0,0,0
41,4,1,0,1,0,0,1
41,5,0,0,1,0,0,1
41,6,0,0,1,0,0,1
41,7,1,0,1,0,0,1
41,8,0,0,1,0,0,0
41,9,0,0,1,0,0,1
41,10,0,0,1,0,0,0
41,11,0,0,1,0,0,0
41,12,0,0,1,0,0,0
41,13,0,0,1,0,0,0
41,14,1,0,1,0,0,1
41,15,0,0,1,0,0,0
41,16,0,0,1,0,0,0
41,17,0,0,1,0,0,0
41,18,0,0,1,0,0,1
42,2,0,0,1,0,0,1
42,3,0,0,1,0,0,0
42,4,1,0,1,0,0,1
42,5,0,0,1,0,0,1
42,6,0,0,1,0,0,1
42,7,0,0,1,0,0,1
42,8,0,0,1,0,0,0
42,9,0,0,1,0,0,1
42,10,0,0,1,0,0,0
42,11,0,0,1,0,0,0
42,12,0,0,1,0,0,0
42,13,0,0,1,0,0,0
42,14,1,0,1,0,0,1
42,15,0,0,1,0,0,0
42,16,0,0,1,0,0,0
42,17,0,0,1,0,0,0
42,18,0,0,1,0,0,1
43,2,0,0,1,0,0,1
43,3,0,0,1,0,0,0
43,4,0,0,1,0,0,1
43,5,0,0,1,0,0,1
43,6,0,0,1,0,0,1
43,7,0,0,1,0,0,1
43,8,0,0,1,0,0,0
43,9,1,1,1,1,0,1
43,10,0,0,1,0,0,0
43,11,0,0,1,0,0,0
43,12,0,0,1,0,0,0
43,13,0,0,1,0,0,0
43,14,1,0,1,0,0,1
43,15,0,0,1,0,0,0
43,16,0,0,1,0,0,0
43,17,0,0,1,0,0,0
43,18,0,0,1,0,0,1
44,2,0,0,1,0,0,1
44,3,0,0,1,0,0,0
44,4,0,0,1,0,0,1
44,5,0,0,1,0,0,1
44,6,0,0,1,0,0,1
44,7,0,0,1,0,0,1
44,8,0,0,1,0,0,0
44,9,1,1,1,1,0,1
44,10,0,0,1,0,0,0
44,11,0,0,1,0,0,0
44,12,0,0,1,0,0,0
44,13,0,0,1,0,0,0
44,14,1,0,1,0,0,1
44,15,0,0,1,0,0,0
44,16,0,0,1,0,0,0
44,17,0,0,1,0,0,0
44,18,0,0,1,0,0,1
45,2,0,0,1,0,0,1
45,3,0,0,1,0,0,0
45,4,0,0,1,0,0,1
45,5,0,0,1,0,0,1
45,6,0,0,1,0,0,1
45,7,0,0,1,0,0,1
45,8,0,0,1,0,0,0
45,9,0,0,1,0,0,1
45,10,0,0,1,0,0,0
45,11,0,0,1,0,0,0
45,12,0,0,1,0,0,0
45,13,0,0,1,0,0,0
45,14,0,0,1,0,0,1
45,15,0,0,1,0,0,0
45,16,0,0,1,0,0,0
45,17,0,0,1,0,0,0
45,18,0,0,1,0,0,1
46,2,0,0,1,0,0,1
46,3,0,0,1,0,0,0
46,4,0,0,1,0,0,1
46,5,0,0,1,0,0,1
46,6,0,0,1,0,0,1
46,7,0,0,1,0,0,1
46,8,0,0,1,0,0,0
46,9,0,0,1,0,0,1
46,10,0,0,1,0,0,0
46,11,0,0,1,0,0,0
46,12,0,0,1,0,0,0
46,13,0,0,1,0,0,0
46,14,0,0,1,0,0,1
46,15,0,0,1,0,0,0
46,16,0,0,1,0,0,0
46,17,0,0,1,0,0,0
46,18,0,0,1,0,0,1
47,2,0,0,1,0,0,1
47,3,0,0,1,0,0,0
47,4,0,0,1,0,0,1
47,5,0,0,1,0,0,1
47,6,0,0,1,0,0,1
47,7,1,0,1,0,0,1
47,8,0,0,1,0,0,0
47,9,0,0,1,0,0,1
47,10,0,0,1,0,0,0
47,11,0,0,1,0,0,0
47,12,0,0,1,0,0,0
47,13,0,0,1,0,0,0
47,14,0,0,1,0,0,1
47,15,0,0,1,0,0,0
47,16,0,0,1,0,0,0
47,17,0,0,1,0,0,0
47,18,0,0,1,0,0,1
48,2,0,0,1,0,0,1
48,3,0,0,1,0,0,0
48,4,0,0,1,0,0,1
48,5,0,0,1,0,0,1
48,6,0,0,1,0,0,1
48,7,0,0,1,0,0,1
48,8,0,0,1,0,0,0
48,9,0,0,1,0,0,1
48,10,0,0,1,0,0,0
48,11,0,0,1,0,0,0
48,12,0,0,1,0,0,0
48,13,0,0,1,0,0,0
48,14,0,0,1,0,0,1
48,15,0,0,1,0,0,0
48,16,0,0,1,1,0,0
48,17,0,0,1,0,0,0
48,18,0,0,1,0,0,1
49,2,0,0,1,0,0,1
49,3,0,0,1,0,0,0
49,4,0,0,1,0,0,1
49,5,0,0,1,0,0,1
49,6,0,0,1,0,0,1
49,7,0,0,1,0,0,1
49,8,0,0,1,0,0,0
49,9,1,1,1,1,0,1
49,10,0,0,1,0,0,0
49,11,0,0,1,0,0,0
49,12,0,0,1,0,0,0
49,13,0,0,1,0,0,0
49,14,0,0,1,0,0,1
49,15,0,0,1,0,0,0
49,16,0,0,1,0,0,0
49,17,0,0,1,0,0,0
49,18,0,0,1,0,0,1
50,2,0,0,1,0,0,1
50,3,0,0,1,0,0,0
50,4,0,0,1,0,0,1
50,5,0,0,1,0,0,1
50,6,0,0,1,0,0,1
50,7,0,0,1,0,0,1
50,8,0,0,1,0,0,0
50,9,1,1,1,1,0,1
50,10,0,0,1,0,0,0
50,11,0,0,1,0,0,0
50,12,0,0,1,0,0,0
50,13,0,0,1,0,0,0
50,14,0,0,1,1,0,1
50,15,0,0,1,0,0,0
50,16,0,0,1,1,0,0
50,17,0,0,1,0,0,0
50,18,0,0,1,1,0,1
51,2,0,0,1,0,0,1
51,3,0,0,1,0,0,0
51,4,0,0,1,0,0,1
51,5,0,0,1,0,0,1
51,6,0,0,1,0,0,1
51,7,1,0,1,0,0,1
51,8,0,0,1,0,0,0
51,9,1,0,1,0,0,1
51,10,0,0,1,0,0,0
51,11,0,0,1,0,0,0
51,12,0,0,1,0,0,0
51,13,0,0,1,0,0,0
51,14,0,0,1,1,0,1
51,15,0,0,1,0,0,0
51,16,0,0,1,1,0,0
51,17,0,0,1,0,0,0
51,18,0,0,1,1,0,1
52,2,0,0,1,0,0,1
52,3,0,0,1,0,0,0
52,4,0,0,1,0,0,1
