RecID,attrNr,label,exists-1,exists-2,exists-3,exists-4,exists-5
10541,7,0,0,0,0,0,0
10545,12,0,0,0,0,0,0
10546,6,0,0,0,0,0,0
1055,7,0,0,0,0,0,0
10551,11,0,0,0,0,0,0
10563,13,0,0,0,0,0,0
10563,8,0,1,0,0,0,0
10564,11,0,0,0,0,0,0
10568,6,0,0,0,0,0,0
10571,14,0,1,0,0,0,0
10571,5,0,0,0,1,0,0
10575,12,0,0,0,0,0,0
10581,14,0,1,0,0,0,0
10584,2,0,0,0,0,0,0
10587,4,0,0,0,0,0,0
10588,10,0,0,0,0,0,0
10589,6,0,0,0,0,0,0
1059,14,0,1,0,0,0,0
1060,6,0,0,0,0,0,0
10603,13,0,0,0,0,0,0
10605,13,0,0,0,0,0,0
10611,7,0,0,0,0,0,0
10612,11,0,0,0,0,0,0
10615,12,0,0,0,0,0,0
10623,14,0,1,0,0,0,0
10626,3,0,0,0,0,0,0
10631,9,0,0,0,0,0,0
10639,10,0,0,0,0,0,0
10639,5,1,0,0,0,0,0
10642,8,0,1,0,0,0,0
10643,3,0,0,0,0,0,0
10645,11,0,0,0,0,0,0
10648,6,0,0,0,0,0,0
10648,7,0,0,0,0,0,0
1065,6,0,0,0,0,0,0
10654,5,1,0,0,0,0,0
10661,14,0,1,0,0,0,0
10668,14,0,1,0,0,0,0
10668,2,0,0,0,0,0,0
10681,7,0,0,0,0,0,0
10683,9,0,0,0,0,0,0
10686,4,0,0,0,0,0,0
10687,6,0,0,0,0,0,0
10696,8,0,1,0,0,0,0
10704,10,0,0,0,0,0,0
10707,4,0,0,0,0,0,0
10711,10,0,0,0,0,0,0
10712,6,0,0,0,1,0,0
10716,9,0,0,0,0,0,0
10722,14,0,1,0,0,0,0
10722,3,0,0,0,0,0,0
10723,5,0,0,0,0,0,0
10728,12,0,0,0,0,0,0
10728,5,1,0,0,0,0,0
10732,9,0,0,0,0,0,0
10740,13,0,0,0,0,0,0
10743,11,0,0,0,0,0,0
10744,12,0,0,0,0,0,0
10747,8,0,1,0,0,0,0
1075,10,0,0,0,0,0,0
1075,12,0,0,0,0,0,0
1075,14,0,1,0,0,0,0
10750,10,0,0,0,0,0,0
10755,12,0,0,0,0,0,0
10763,12,0,0,0,0,0,0
10764,12,0,0,0,0,0,0
10765,10,0,0,0,0,0,0
10769,13,0,0,0,0,0,0
10770,8,0,1,0,0,0,0
10777,12,0,0,0,0,0,0
10779,2,0,0,0,0,0,0
10779,3,0,0,0,0,0,0
10787,7,0,0,0,0,0,0
10789,5,1,0,0,0,0,0
1079,5,0,0,0,0,0,0
10790,8,0,1,0,0,0,0
108,5,0,0,0,1,1,0
10801,9,0,0,0,0,0,0
10803,13,0,0,0,0,0,0
10803,5,1,0,0,0,0,0
10804,6,0,0,0,0,0,0
10807,11,0,0,0,0,0,0
10808,14,0,1,0,0,0,0
10809,14,0,1,0,0,0,0
10813,14,0,1,0,0,0,0
10817,14,0,1,0,0,0,0
10820,13,0,0,0,0,0,0
10820,4,0,0,0,0,0,0
10820,9,0,0,0,0,0,0
10822,8,0,1,0,0,0,0
10825,3,0,0,0,0,0,0
10828,13,0,0,0,0,0,0
1084,9,0,0,0,0,0,0
10844,8,0,1,0,0,0,0
1085,10,0,0,0,0,0,0
10850,13,0,0,0,0,0,0
10855,6,0,0,0,0,0,0
10856,4,0,0,0,0,0,0
10857,7,0,0,0,0,0,0
10857,9,0,0,0,0,0,0
1087,5,0,0,0,0,0,0
10889,14,0,1,0,0,0,0
1089,11,0,0,0,0,0,0
10894,11,0,0,0,0,0,0
10896,6,0,0,0,1,0,0
109,2,0,0,0,1,1,0
10903,9,0,0,0,0,0,0
10907,13,0,0,0,0,0,0
10907,3,0,0,0,0,0,0
10909,9,0,0,0,0,0,0
10912,3,0,0,0,0,0,0
10913,12,0,0,0,0,0,0
10913,8,0,1,0,0,0,0
10914,12,0,0,0,0,0,0
10916,2,0,0,0,0,0,0
10918,14,0,1,0,0,0,0
10923,8,0,1,0,0,0,0
10926,2,0,0,0,0,0,0
10926,4,0,0,0,0,0,0
1093,4,0,0,0,0,0,0
10933,4,0,0,0,0,0,0
10934,2,0,0,0,0,0,0
10936,5,0,0,0,0,0,0
10939,5,0,0,0,0,0,0
10939,8,0,1,0,0,0,0
10942,11,0,0,0,0,0,0
10947,7,0,0,0,0,0,0
10952,12,0,0,0,0,0,0
10953,6,0,0,0,1,0,0
10955,12,0,0,0,0,0,0
10956,7,0,0,0,0,0,0
10957,11,0,0,0,0,0,0
10957,8,0,1,0,0,0,0
10963,9,0,0,0,0,0,0
10965,14,0,1,0,0,0,0
10967,12,0,0,0,0,0,0
10967,9,0,0,0,0,0,0
10969,5,1,0,0,0,0,0
10970,4,0,0,0,0,0,0
10971,6,0,0,0,0,0,0
10975,3,0,0,0,0,0,0
10984,3,0,0,0,0,0,0
10984,7,0,0,0,0,0,0
10985,2,0,0,0,0,0,0
10990,14,0,1,0,0,0,0
10991,12,0,0,0,0,0,0
10991,3,0,0,0,0,0,0
10992,14,0,1,0,0,0,0
10997,12,0,0,0,0,0,0
10997,14,0,1,0,0,0,0
10999,4,0,0,0,0,0,0
11005,9,0,0,0,0,0,0
11010,2,0,0,0,0,0,0
11012,5,0,0,0,1,0,0
11020,5,0,0,0,1,0,0
11024,11,0,0,0,0,0,0
11033,12,0,0,0,0,0,0
11040,7,0,0,0,0,0,0
11050,2,0,0,0,0,0,0
11051,6,0,0,0,0,0,0
11055,10,0,0,0,0,0,0
11057,13,0,0,0,0,0,0
11058,10,0,0,0,0,0,0
11060,13,0,0,0,0,0,0
11061,8,0,1,0,0,0,0
11063,2,0,0,0,0,0,0
11065,11,0,0,0,0,0,0
11068,13,0,0,0,0,0,0
11069,3,0,0,0,0,0,0
1107,10,0,0,0,0,0,0
11081,11,0,0,0,0,0,0
11088,5,0,0,0,0,0,0
11089,7,0,0,0,0,0,0
11092,11,0,0,0,0,0,0
11092,9,0,0,0,0,0,0
11096,14,0,1,0,0,0,0
11097,13,0,0,0,0,0,0
11104,3,0,0,0,0,0,0
11104,5,0,0,0,0,0,0
11105,14,0,1,0,0,0,0
1111,7,0,0,0,0,0,0
11110,2,0,0,0,0,0,0
11113,13,0,0,0,0,0,0
11116,8,0,1,0,0,0,0
11119,12,0,0,0,0,0,0
11120,5,0,0,0,0,0,0
11128,5,0,0,0,1,0,0
11128,6,0,0,0,0,0,0
11130,10,0,0,0,0,0,0
11132,5,1,0,0,0,0,0
11143,10,0,0,0,1,0,0
11146,13,0,0,0,0,0,0
1115,14,0,1,0,0,0,0
11154,5,0,0,0,0,0,0
11155,4,0,0,0,0,0,0
11158,9,0,0,0,0,0,0
11163,7,1,0,0,0,0,0
11164,2,0,0,0,0,0,0
11169,14,0,1,0,0,0,0
11169,6,0,0,0,0,0,0
1117,7,0,0,0,0,0,0
11170,12,0,0,0,0,0,0
11170,2,0,0,0,0,0,0
11171,10,0,0,0,0,0,0
11174,11,0,0,0,0,0,0
11176,2,0,0,0,0,0,0
11177,2,0,0,0,0,0,0
11178,13,0,0,0,0,0,0
11180,7,0,0,0,0,0,0
11184,13,0,0,0,0,0,0
11186,2,0,0,0,0,0,0
11188,6,0,0,0,0,0,0
11191,2,0,0,0,0,0,0
11192,8,0,1,0,0,0,0
11198,4,0,0,0,0,0,0
11199,6,0,0,0,0,0,0
112,8,0,1,0,0,0,0
11200,7,0,0,0,0,0,0
11208,7,0,0,0,0,0,0
11209,7,0,0,0,0,0,0
11214,11,0,0,0,0,0,0
11215,14,0,1,0,0,0,0
1122,10,0,0,0,0,0,0
11225,2,0,0,0,0,0,0
11225,7,0,0,0,0,0,0
11231,11,0,0,0,0,0,0
11231,7,0,0,0,0,0,0
11244,12,0,0,0,0,0,0
11249,5,0,0,0,0,0,0
11252,10,0,0,0,1,0,0
11254,4,0,0,0,0,0,0
11255,10,0,0,0,0,0,0
11258,2,0,0,0,0,0,0
11262,3,0,0,0,0,0,0
11264,11,0,0,0,0,0,0
11264,3,0,0,0,0,0,0
11265,9,0,0,0,0,0,0
11269,7,0,0,0,0,0,0
11270,5,0,0,0,0,0,0
11273,7,0,0,0,0,0,0
11274,4,0,0,0,0,0,0
11275,8,0,1,0,0,0,0
11276,12,0,0,0,0,0,0
11283,7,0,0,0,0,0,0
11289,12,0,0,0,0,0,0
11298,8,0,1,0,0,0,0
1130,12,0,0,0,0,0,0
11300,9,0,0,0,0,0,0
11303,4,0,0,0,0,1,0
11306,6,0,0,0,0,0,0
11317,10,0,0,0,0,0,0
1132,5,0,0,0,0,0,0
11321,5,0,0,0,0,0,0
11323,13,0,0,0,0,0,0
11324,13,0,0,0,0,0,0
11326,2,0,0,0,0,0,0
11332,9,0,0,0,0,0,0
11335,7,0,0,0,0,0,0
11336,8,0,1,0,0,0,0
11339,7,0,0,0,0,0,0
11340,9,0,0,0,0,0,0
11344,13,0,0,0,0,0,0
11344,6,0,0,0,1,0,0
11347,8,0,1,0,0,0,0
11350,11,0,0,0,0,0,0
11353,9,0,0,0,0,0,0
11358,2,0,0,0,0,0,0
11359,5,0,0,0,0,0,0
11364,8,0,1,0,0,0,0
11367,12,0,0,0,0,0,0
1137,3,0,0,0,0,0,0
1137,5,0,0,0,0,0,0
11371,2,0,0,0,0,0,0
11380,12,0,0,0,0,0,0
11380,9,0,0,0,0,0,0
11381,10,0,0,0,0,0,0
11389,5,0,0,0,1,0,0
11397,11,0,0,0,0,0,0
11397,9,0,0,0,1,0,0
11399,6,0,0,0,0,0,0
1140,10,0,0,0,0,0,0
11404,5,1,0,0,0,0,0
11406,10,0,0,0,0,0,0
11407,10,0,0,0,0,0,0
11425,6,0,0,0,0,0,0
11429,14,0,1,0,0,0,0
11430,12,0,0,0,0,0,0
11430,6,0,0,0,0,0,0
11435,4,0,0,0,0,0,0
11437,10,0,0,0,0,0,0
11438,2,0,0,0,0,0,0
11445,13,0,0,0,0,0,0
11448,7,0,0,0,0,0,0
11453,13,0,0,0,0,0,0
11455,7,0,0,0,0,0,0
11461,2,0,0,0,0,0,0
11469,6,0,0,0,0,0,0
11471,3,0,0,0,0,0,0
11475,10,0,0,0,0,0,0
11486,12,0,0,0,0,0,0
11487,4,0,0,0,0,0,0
11490,12,0,0,0,0,0,0
11491,2,0,0,0,0,0,0
11499,10,0,0,0,0,0,0
115,14,0,1,0,0,0,0
11514,3,0,0,0,0,0,0
11514,4,0,0,0,0,0,0
11518,7,0,0,0,0,0,0
11518,8,0,1,0,0,0,0
1152,2,0,0,0,1,0,0
11520,4,0,0,0,0,0,0
11522,11,0,0,0,0,0,0
11525,8,0,1,0,0,0,0
11530,2,0,0,0,0,0,0
11530,3,0,0,0,0,0,0
1155,3,0,0,0,0,0,0
11555,6,0,0,0,0,0,0
11557,14,0,1,0,0,0,0
11560,9,0,0,0,1,1,0
11561,4,0,0,0,0,0,0
11568,8,0,1,0,0,0,0
11576,11,0,0,0,0,0,0
11576,3,0,0,0,0,0,0
11578,13,0,0,0,0,0,0
1158,12,0,0,0,0,0,0
11589,6,0,0,0,0,0,0
1159,10,0,0,0,0,0,0
11593,11,0,0,0,0,0,0
11594,13,0,0,0,0,0,0
11596,3,0,0,0,0,0,0
11596,4,0,0,0,0,0,0
11598,13,0,0,0,0,0,0
11600,5,1,0,0,0,0,0
11604,13,0,0,0,0,0,0
11604,2,0,0,0,0,0,0
11605,13,0,0,0,0,0,0
11605,7,0,0,0,0,0,0
11606,14,0,1,0,0,0,0
11606,8,0,1,0,0,0,0
11611,2,0,0,0,0,0,0
11611,5,1,0,0,0,0,0
11619,13,0,0,0,0,0,0
11619,8,0,1,0,0,0,0
1162,3,0,0,0,0,0,0
11628,3,0,0,0,0,0,0
11633,4,0,0,0,0,0,0
11633,6,0,0,0,1,0,0
11639,10,0,0,0,0,0,0
11641,10,0,0,0,0,0,0
11643,14,0,1,0,0,0,0
11647,10,0,0,0,0,0,0
11649,14,0,1,0,0,0,0
11651,12,0,0,0,0,0,0
11652,14,0,1,0,0,0,0
11654,14,0,1,0,0,0,0
11659,7,0,0,0,0,0,0
11660,8,0,1,0,0,0,0
11661,5,0,0,0,0,0,0
11664,3,0,0,0,0,0,0
11666,5,0,0,0,0,0,0
11669,10,0,0,0,1,0,0
11681,12,0,0,0,0,0,0
11682,13,0,0,0,0,0,0
11683,6,0,0,0,0,0,0
11686,13,0,0,0,0,0,0
11692,13,0,0,0,0,0,0
11692,7,0,0,0,0,0,0
11694,7,0,0,0,0,0,0
11696,10,0,0,0,0,0,0
11700,7,0,0,0,0,0,0
11709,3,0,0,0,0,0,0
11713,10,0,0,0,1,1,0
11717,6,0,0,0,0,0,0
11723,3,0,0,0,0,0,0
11726,4,0,0,0,0,0,0
11727,14,0,1,0,0,0,0
11729,10,0,0,0,0,0,0
1173,8,0,1,0,0,0,0
11732,14,0,1,0,0,0,0
11737,11,0,0,0,0,0,0
11737,13,0,0,0,0,0,0
11742,9,0,0,0,0,0,0
11744,6,0,0,0,1,0,0
11747,6,0,0,0,0,0,0
11748,12,0,0,0,0,0,0
1175,6,0,0,0,1,0,0
11751,7,0,0,0,0,0,0
11758,14,0,1,0,0,0,0
11760,2,0,0,0,0,0,0
11765,14,0,1,0,0,0,0
11767,10,0,0,0,0,0,0
11776,13,0,0,0,0,0,0
11782,12,0,0,0,0,0,0
11785,13,0,0,0,0,0,0
11788,2,0,0,0,0,0,0
11789,2,0,0,0,0,0,0
11791,12,0,0,0,0,0,0
11792,11,0,0,0,0,0,0
11795,5,0,0,0,1,1,0
1180,12,0,0,0,0,0,0
11800,9,0,0,0,0,0,0
11806,14,0,1,0,0,0,0
11812,9,0,0,0,0,0,0
11813,12,0,0,0,0,0,0
11817,6,0,0,0,0,0,0
11818,6,0,0,0,1,0,0
11819,8,0,1,0,0,0,0
1182,9,0,0,0,0,0,0
11822,7,0,0,0,0,0,0
11823,2,0,0,0,0,0,0
11828,3,0,0,0,0,0,0
11837,3,0,0,0,0,0,0
11838,5,1,0,0,0,0,0
11840,4,0,0,0,0,0,0
11847,4,0,0,0,0,0,0
11848,9,0,0,0,0,0,0
11852,9,0,0,0,0,0,0
11854,11,0,0,0,0,0,0
11859,13,0,0,0,0,0,0
11865,14,0,1,0,0,0,0
11874,4,0,0,0,0,0,0
11876,11,0,0,0,0,0,0
11877,2,0,0,0,0,0,0
11879,7,0,0,0,0,0,0
1188,4,0,0,0,0,0,0
11885,8,0,1,0,0,0,0
11886,4,0,0,0,0,0,0
11887,11,0,0,0,0,0,0
1189,11,0,0,0,0,0,0
1189,4,0,0,0,0,0,0
11891,12,0,0,0,0,0,0
11891,8,0,1,0,0,0,0
11898,3,0,0,0,0,0,0
11902,8,0,1,0,0,0,0
11905,10,0,0,0,0,0,0
11908,6,0,0,0,1,0,0
11918,10,0,0,0,1,0,0
11928,5,0,0,0,1,0,0
1193,9,0,0,0,0,0,0
11931,10,0,0,0,0,0,0
11932,13,0,0,0,0,0,0
11935,9,0,0,0,1,0,0
11937,12,0,0,0,0,0,0
11940,2,0,0,0,0,0,0
11941,14,0,1,0,0,0,0
11949,11,0,0,0,0,0,0
11952,8,0,1,0,0,0,0
11963,6,0,0,0,0,0,0
11966,14,0,1,0,0,0,0
11969,7,0,0,0,0,0,0
1197,9,1,0,0,1,1,0
11976,3,0,0,0,0,0,0
11977,7,0,0,0,0,0,0
11979,11,0,0,0,0,0,0
11983,4,0,0,0,0,0,0
11989,4,0,0,0,0,0,0
11999,14,1,1,0,0,0,0
12001,14,0,1,0,0,0,0
12004,13,0,0,0,0,0,0
12005,5,0,0,0,0,0,0
12006,7,0,0,0,0,0,0
12008,12,0,0,0,0,0,0
12024,9,0,0,0,0,0,0
12027,11,0,0,0,0,0,0
12033,12,0,0,0,0,0,0
12035,2,0,0,0,0,0,0
12035,6,0,0,0,1,0,0
12038,13,0,0,0,0,0,0
12043,3,0,0,0,0,0,0
12044,14,0,1,0,0,0,0
12045,12,0,0,0,0,0,0
12045,6,0,0,0,0,0,0
12047,7,0,0,0,0,0,0
12048,13,0,0,0,0,0,0
12049,6,0,0,0,1,0,0
12054,6,0,0,0,0,0,0
12054,8,0,1,0,0,0,0
12055,10,0,0,0,0,0,0
12055,9,0,0,0,0,0,0
12057,9,0,0,0,0,0,0
12064,7,0,0,0,0,0,0
12066,2,0,0,0,0,0,0
12067,12,0,0,0,0,0,0
12069,5,0,0,0,1,0,0
12071,11,0,0,0,0,0,0
12073,12,0,0,0,0,0,0
12073,4,0,0,0,0,0,0
12075,7,0,0,0,0,0,0
12083,6,0,0,0,0,0,0
12086,5,0,0,0,1,0,0
12098,6,0,0,0,0,0,0
12099,7,0,0,0,0,0,0
12102,9,0,0,0,1,0,0
12115,12,0,0,0,0,0,0
1212,4,0,0,0,0,0,0
12120,7,0,0,0,0,0,0
12127,9,0,0,0,0,0,0
12128,9,0,0,0,0,0,0
12131,11,0,0,0,0,0,0
12132,3,0,0,0,0,0,0
1214,14,0,1,0,0,0,0
1214,6,0,0,0,1,0,0
12141,12,0,0,0,0,0,0
12142,7,0,0,0,0,0,0
12154,8,0,1,0,0,0,0
12158,3,0,0,0,0,0,0
12164,5,1,0,0,0,0,0
12168,8,0,1,0,0,0,0
12170,9,0,0,0,0,0,0
12171,11,0,0,0,0,0,0
12171,3,0,0,0,0,0,0
12173,8,0,1,0,0,0,0
12174,12,0,0,0,0,0,0
12174,14,0,1,0,0,0,0
12175,11,0,0,0,0,0,0
12177,14,0,1,0,0,0,0
12180,3,0,0,0,0,0,0
12185,7,0,0,0,0,0,0
12190,9,0,0,0,0,0,0
12194,2,0,0,0,0,0,0
12197,13,0,0,0,0,0,0
12197,14,0,1,0,0,0,0
12198,14,0,1,0,0,0,0
122,11,0,0,0,0,0,0
122,3,0,0,0,0,0,0
122,7,0,0,0,0,0,0
1220,6,0,0,0,0,0,0
12203,11,0,0,0,0,0,0
12204,3,0,0,0,0,0,0
12205,5,0,0,0,0,0,0
12214,5,1,0,0,0,0,0
12216,7,0,0,0,0,0,0
12218,8,0,1,0,0,0,0
12220,14,0,1,0,0,0,0
12227,11,0,0,0,0,0,0
12227,13,0,0,0,0,0,0
12246,2,0,0,0,0,0,0
12246,9,0,0,0,0,0,0
12248,2,0,0,0,0,0,0
12255,4,0,0,0,0,0,0
12256,4,0,0,0,0,0,0
12257,7,0,0,0,0,0,0
12262,6,0,0,0,0,0,0
12264,2,0,0,0,0,0,0
12265,12,0,0,0,0,0,0
12266,4,0,0,0,0,0,0
12266,5,0,0,0,0,0,0
12268,2,0,0,0,0,0,0
1227,11,0,0,0,0,0,0
1227,7,1,0,0,0,0,0
1227,9,0,0,0,0,0,0
12275,12,0,0,0,0,0,0
12276,8,0,1,0,0,0,0
12279,10,0,0,0,0,0,0
12280,8,0,1,0,0,0,0
12282,3,0,0,0,0,0,0
12284,2,0,0,0,0,0,0
12286,4,0,0,0,0,0,0
12287,9,0,0,0,0,0,0
1229,2,0,0,0,1,0,0
1229,7,0,0,0,0,0,0
1229,8,0,1,0,0,0,0
12291,10,0,0,0,0,0,0
12294,10,0,0,0,1,0,0
12296,14,0,1,0,0,0,0
12298,13,0,0,0,0,0,0
12298,2,0,0,0,0,0,0
1231,7,0,0,0,0,0,0
12310,11,0,0,0,0,0,0
12312,2,0,0,0,0,0,0
12315,4,0,0,0,0,0,0
12323,4,0,0,0,0,0,0
12323,5,0,0,0,1,0,0
12336,4,0,0,0,0,0,0
12340,13,0,0,0,0,0,0
12342,11,0,0,0,0,0,0
12342,4,0,0,0,0,0,0
12342,9,0,0,0,0,0,0
12343,3,0,0,0,0,0,0
12343,6,0,0,0,0,0,0
12349,9,0,0,0,0,0,0
12351,11,0,0,0,0,0,0
12353,13,0,0,0,0,0,0
12354,12,0,0,0,0,0,0
12359,4,0,0,0,0,0,0
12360,9,0,0,0,0,0,0
12363,2,0,0,0,0,0,0
12367,10,0,0,0,0,0,0
12367,5,1,0,0,0,0,0
1237,7,0,0,0,0,0,0
12372,3,0,0,0,0,0,0
12374,10,0,0,0,0,0,0
12374,4,0,0,0,0,0,0
12377,8,0,1,0,0,0,0
12379,4,0,0,0,0,0,0
12383,11,0,0,0,0,0,0
12386,12,0,0,0,0,0,0
1239,2,0,0,0,1,0,0
12391,10,0,0,0,0,0,0
12391,12,0,0,0,0,0,0
12397,3,0,0,0,0,0,0
12400,8,0,1,0,0,0,0
12404,3,0,0,0,0,0,0
12404,7,0,0,0,0,0,0
12414,11,0,0,0,0,0,0
12418,9,0,0,0,0,0,0
12422,3,0,0,0,0,0,0
12424,5,0,0,0,0,0,0
12430,14,0,1,0,0,0,0
12436,14,0,1,0,0,0,0
12436,5,0,0,0,0,0,0
12440,7,0,0,0,0,0,0
12442,8,0,1,0,0,0,0
12444,4,0,0,0,0,0,0
12448,7,0,0,0,0,0,0
1245,6,0,0,0,0,0,0
12451,3,0,0,0,0,0,0
12457,10,0,0,0,0,0,0
12458,7,1,0,0,0,0,0
12467,7,0,0,0,0,0,0
12469,10,0,0,0,0,0,0
12475,7,0,0,0,0,0,0
12478,14,0,1,0,0,0,0
12486,12,0,0,0,0,0,0
12487,12,0,0,0,0,0,0
12487,8,0,1,0,0,0,0
12488,12,0,0,0,0,0,0
12493,5,0,0,0,1,0,0
12497,5,0,0,0,0,0,0
12499,9,0,0,0,0,0,0
1250,11,0,0,0,0,0,0
1250,7,0,0,0,0,0,0
12507,10,0,0,0,0,0,0
12509,14,0,1,0,0,0,0
12513,13,0,0,0,0,0,0
12516,4,0,0,0,0,0,0
