RecID,attrNr,label,exists-1,exists-2,exists-3,exists-4,exists-5
10230,9,1,1,1,0,0,0
10235,7,1,0,1,0,0,0
10238,9,0,1,1,0,0,0
10242,7,1,0,1,0,0,0
10247,8,1,0,1,0,0,0
10250,9,0,1,1,0,0,0
10252,2,0,0,1,0,0,0
10252,5,1,0,1,0,0,0
10259,2,0,0,1,0,0,0
1026,2,0,0,1,0,0,0
10265,9,1,1,1,0,0,0
10266,9,1,1,1,0,0,0
10269,8,1,0,1,0,0,0
10277,3,0,0,1,0,0,0
10277,9,1,1,1,0,0,0
1028,8,1,0,1,0,0,0
10286,5,0,0,1,0,0,0
10293,4,1,0,1,0,0,0
10295,2,0,0,1,0,0,0
10296,7,1,0,1,0,0,0
10306,5,1,1,1,1,0,0
10307,5,1,0,1,0,0,0
10309,9,0,1,1,0,0,0
10312,8,1,1,1,1,0,0
10313,5,1,1,1,1,0,0
10318,3,0,0,1,0,0,0
1032,7,1,0,1,0,0,0
10321,7,1,1,1,0,0,0
10323,2,0,0,1,0,0,0
10326,8,1,0,1,0,0,0
10330,7,0,0,1,0,0,0
10334,2,0,0,1,0,0,0
10335,8,1,0,1,0,0,0
10337,5,1,0,1,0,0,0
10339,9,0,0,1,1,0,0
10341,2,0,0,1,0,0,0
10343,8,1,0,1,0,0,0
10344,7,1,0,1,0,0,0
10346,4,1,0,1,0,0,0
1035,7,1,0,1,0,0,0
10350,8,1,0,1,0,0,0
10353,8,1,1,1,1,0,1
10353,9,1,1,1,0,0,1
10354,4,1,0,1,0,0,0
10357,9,0,0,1,1,0,0
1036,2,0,0,1,0,0,0
10365,7,1,0,1,0,0,0
10376,4,1,0,1,0,0,0
10377,8,1,0,1,0,0,0
10381,5,1,0,1,0,0,0
10383,5,1,0,1,0,0,0
10388,4,1,1,1,0,0,0
10391,2,0,0,1,0,0,0
10392,2,0,0,1,0,0,0
10392,5,1,0,1,0,0,0
10393,5,1,0,1,0,0,0
10399,8,1,0,1,0,0,0
10401,7,1,0,1,0,0,0
10406,5,1,1,1,1,0,0
10406,6,1,1,1,0,0,0
10407,6,1,0,1,0,1,0
10410,5,1,0,1,0,0,0
10412,8,1,0,1,0,0,0
10413,9,1,1,1,0,0,0
10421,3,0,0,1,0,0,0
10429,7,1,0,1,0,0,0
10436,3,0,0,1,0,0,0
10437,2,0,0,1,0,0,0
10437,3,0,0,1,0,0,0
10443,5,1,0,1,0,0,0
10444,7,1,1,1,0,0,1
10451,9,1,1,1,0,0,0
10453,5,1,0,1,0,0,0
10457,2,0,0,1,0,0,0
10458,4,1,1,1,0,0,0
10459,3,0,0,1,0,0,0
1046,4,1,1,1,0,0,0
10460,8,1,0,1,0,0,0
10462,7,1,0,1,0,0,0
10465,5,1,0,1,0,0,0
10468,3,0,0,1,0,0,0
10473,2,0,0,1,0,0,0
10482,4,1,0,1,0,0,1
10487,7,1,1,1,0,0,1
10488,8,1,0,1,0,0,1
10489,6,1,1,1,0,0,1
10496,5,1,0,1,0,0,1
10497,5,1,0,1,0,0,0
10499,5,1,1,1,1,0,1
10501,4,1,0,1,0,0,1
10508,8,1,0,1,0,0,0
10509,2,0,0,1,0,0,0
10509,9,0,1,1,0,0,0
10512,2,0,0,1,0,0,0
10512,7,1,1,1,0,0,0
10517,9,0,0,1,0,0,0
1052,2,0,0,1,0,0,0
10521,7,1,0,1,0,0,0
10524,3,0,0,0,0,0,1
10525,9,0,1,1,0,0,1
10528,6,0,1,0,0,0,1
1053,9,1,1,1,0,0,0
10531,9,0,1,1,0,0,1
10535,3,0,0,1,0,0,0
10535,9,0,0,1,1,0,0
10539,8,0,0,1,0,0,0
10543,3,0,0,1,0,0,0
10545,2,0,0,1,0,0,0
10546,2,0,0,1,0,0,0
10547,2,0,0,1,0,0,0
10547,4,1,1,1,0,0,0
10549,2,0,0,1,0,0,0
1055,9,1,0,1,0,1,0
1056,5,1,0,1,0,0,0
10566,5,1,0,1,0,0,0
10566,6,0,0,1,1,0,1
10567,8,1,0,1,0,0,0
10569,3,0,0,1,0,0,0
10576,9,1,1,1,0,0,0
10581,4,1,0,1,0,0,0
10586,2,0,0,1,0,0,0
10587,9,1,1,1,0,0,0
1059,4,1,0,1,0,0,0
10598,4,1,0,1,0,0,0
106,9,0,0,1,0,0,1
10612,7,1,1,1,0,0,0
10613,6,1,1,1,0,0,0
10621,6,1,1,1,0,0,0
10625,4,1,0,1,0,0,0
10627,9,1,0,1,0,1,0
10629,4,1,0,1,0,0,0
1063,2,0,0,1,0,0,0
10630,7,1,0,1,0,0,0
10636,6,0,1,1,0,0,0
10637,3,0,0,1,1,0,1
10641,9,0,0,1,1,0,1
10644,3,0,0,1,1,0,1
10644,4,1,0,1,0,0,1
10645,8,1,0,1,0,0,1
10646,8,1,0,1,0,0,1
10650,3,0,0,1,1,0,1
10651,6,0,1,1,0,0,1
10653,2,0,0,1,0,0,0
10656,5,1,0,1,0,0,1
10656,9,0,1,1,0,0,1
10668,9,1,1,1,0,0,0
10674,5,1,0,1,0,0,0
10679,5,1,0,1,0,0,0
10681,2,0,0,1,0,0,0
10681,3,0,0,1,1,0,0
10683,3,0,0,1,1,0,0
10685,9,0,1,1,0,0,0
10686,4,1,0,1,0,0,0
10687,4,1,0,1,0,0,0
10694,2,0,0,1,0,0,0
10697,7,1,1,1,0,0,0
10699,8,1,0,1,0,0,0
10700,4,1,1,1,0,0,0
10703,6,0,1,1,0,0,0
10707,5,0,1,1,1,0,0
10708,6,1,1,1,0,0,0
10709,2,0,0,1,0,0,0
10711,5,0,0,1,0,0,0
10712,2,0,0,1,0,0,0
10716,9,0,0,1,0,0,0
10717,5,0,0,1,0,0,0
10718,9,1,1,1,0,0,0
10720,5,0,1,1,1,0,0
10723,7,1,0,1,0,0,0
10728,6,1,1,1,0,0,0
10729,6,1,1,1,0,0,0
10730,3,0,0,1,0,0,0
10737,2,0,0,1,0,0,0
10737,7,1,1,1,0,0,0
1074,7,1,0,1,0,0,0
10748,2,0,0,1,0,0,0
1075,8,1,0,1,0,0,0
10752,9,0,0,1,1,0,0
10754,9,1,1,1,0,0,0
10759,5,1,0,1,0,0,0
10764,7,1,0,1,0,0,0
10767,8,1,0,1,0,0,0
10769,9,1,1,1,0,0,0
10776,6,0,0,1,0,0,0
10782,2,0,0,1,0,0,0
10784,7,1,0,1,0,0,0
10791,5,1,0,1,0,0,0
10792,3,0,0,1,0,0,0
10792,8,1,0,1,0,0,0
10793,4,1,0,1,0,0,0
10793,7,1,0,1,0,0,0
10799,7,1,0,1,0,0,0
1080,3,0,0,1,0,0,0
1080,8,1,0,1,0,0,0
10802,9,1,1,1,0,0,0
10814,9,1,1,1,0,0,0
1082,2,0,0,1,0,0,0
10821,4,1,1,1,0,0,0
10821,9,0,0,1,1,0,0
1083,4,1,0,1,0,0,0
10830,5,1,1,1,1,0,0
10831,6,1,1,1,0,0,0
10837,4,1,1,1,0,0,0
10839,3,0,0,1,0,0,0
10839,5,1,0,1,0,0,0
1085,8,1,0,1,0,0,0
10854,6,0,0,1,0,0,0
10856,3,0,0,1,0,0,0
10856,4,1,0,1,0,0,0
10858,7,1,1,1,0,0,0
10859,7,1,1,1,0,0,0
10860,3,0,0,1,0,0,0
10861,3,0,0,1,0,0,0
10862,2,0,0,1,0,0,0
1087,4,1,0,1,0,0,1
10872,5,1,0,1,0,0,0
10872,9,1,0,1,0,1,0
10873,6,1,1,1,0,0,0
10873,9,1,1,1,0,0,0
10881,8,1,0,1,0,0,0
10884,9,1,1,1,0,0,0
10885,7,1,1,1,0,0,0
10888,5,1,0,1,0,0,0
10888,8,1,0,1,0,0,0
1089,6,1,1,1,0,0,0
10891,6,0,0,1,1,0,0
10892,2,0,0,1,0,0,0
10897,2,0,0,1,0,0,0
10905,4,1,0,1,0,0,1
10906,7,1,0,1,0,0,0
10907,3,0,0,1,0,0,0
10907,5,0,0,1,0,0,0
10911,9,0,1,1,0,0,0
10914,8,1,0,1,0,0,0
10917,8,1,0,1,0,0,0
10920,2,0,0,1,0,0,0
10920,3,0,0,1,0,0,0
10922,9,0,1,1,0,0,0
10923,8,1,0,1,0,0,0
1093,5,1,1,1,1,0,0
10930,4,1,1,1,0,0,0
10933,6,1,1,1,0,0,0
10936,6,0,0,1,1,0,0
10941,3,0,0,1,0,0,0
10944,3,0,0,1,0,0,0
10944,6,1,1,1,0,0,0
10947,9,1,1,1,0,0,0
1095,3,0,0,1,0,0,0
10950,6,1,1,1,0,0,0
10955,6,1,1,1,0,0,0
10956,8,1,0,1,0,0,0
10957,8,1,0,1,0,0,0
10958,9,1,1,1,0,0,0
10959,5,1,0,1,0,0,0
1096,2,0,0,1,0,0,0
10960,8,1,0,1,0,0,0
10965,8,1,0,1,0,0,0
10970,3,0,0,1,0,0,0
10970,9,1,0,1,0,1,0
10971,2,0,0,1,0,0,0
10976,3,0,0,1,0,0,0
1098,9,0,0,1,1,0,1
10987,5,1,0,1,0,0,0
1099,9,0,1,1,0,0,0
10996,6,0,0,1,1,0,0
10997,6,1,1,1,0,0,0
1100,3,0,0,1,0,0,0
11001,4,1,0,1,0,0,0
11012,4,1,1,1,0,0,0
11014,2,0,0,1,0,0,0
11018,4,1,1,1,0,0,0
11020,9,0,1,1,0,0,0
11026,3,0,0,1,0,0,0
11029,2,0,0,1,0,0,0
1103,3,0,0,1,0,0,0
11035,7,1,1,1,0,0,0
11037,5,1,0,1,0,0,0
1104,6,0,1,1,0,0,0
11045,3,0,0,1,0,0,0
11048,6,0,0,1,0,0,0
11049,3,0,0,1,0,0,0
11054,5,1,0,1,0,0,0
11059,9,1,1,1,0,0,0
11065,7,1,0,1,0,0,0
11073,7,1,0,1,0,0,1
11076,2,0,0,1,0,0,0
11077,4,1,1,1,0,0,0
11078,2,0,0,1,0,0,0
1108,3,0,0,1,0,0,0
1108,9,0,0,1,0,0,0
11085,7,1,0,1,0,0,0
11099,8,1,0,1,0,0,0
11100,8,1,0,1,0,0,0
11105,4,1,0,1,0,0,0
11115,6,0,1,1,0,0,0
1112,7,1,0,1,0,0,0
11123,7,1,1,1,0,0,0
11126,7,1,0,1,0,0,0
11132,9,1,1,1,0,0,0
11138,4,1,0,1,0,0,0
11142,9,1,1,1,0,0,0
11146,4,1,0,0,0,0,0
11150,7,1,0,1,0,0,0
11157,3,0,0,1,0,0,1
11165,5,1,0,1,0,0,0
11166,6,0,1,1,0,0,0
11169,9,0,0,1,0,0,0
11183,6,1,0,1,0,1,0
11187,8,1,0,1,0,0,0
11189,4,1,0,1,0,0,0
11190,4,1,0,1,0,0,0
11192,7,1,0,1,0,0,0
11192,9,1,0,1,0,0,0
11194,5,0,0,1,0,0,0
11197,3,0,0,1,0,0,0
1120,6,0,0,1,1,0,0
11200,5,1,0,1,0,0,0
11208,4,1,0,1,0,0,0
11209,7,1,0,1,0,0,0
11215,9,0,0,1,0,0,0
11226,3,0,0,1,0,0,0
11230,2,0,0,1,0,0,0
11231,7,1,0,1,0,0,1
11232,2,0,0,1,0,0,0
1124,3,0,0,1,0,0,0
11240,4,1,0,1,0,0,0
11243,7,1,0,1,0,0,0
1125,4,1,0,1,0,0,0
11254,3,0,0,1,0,0,1
11254,5,1,0,1,0,0,0
11255,3,0,0,1,0,0,0
11258,2,0,0,1,0,0,0
11258,5,1,0,1,0,0,0
11271,5,1,0,1,0,0,0
11271,6,0,0,1,1,0,0
11272,2,0,0,1,0,0,0
11272,8,1,0,1,0,0,1
11273,7,1,0,1,0,0,0
11275,8,1,0,1,0,0,1
11280,9,1,1,1,0,0,0
11283,7,1,0,1,0,0,0
11288,4,1,0,1,0,0,0
1129,9,1,1,1,0,0,0
11290,7,1,0,1,0,0,0
11293,3,0,0,1,0,0,0
11297,6,0,0,1,0,0,1
11298,5,1,0,1,0,0,0
11304,7,1,1,1,0,0,0
11306,6,1,1,1,0,0,0
11306,9,1,1,1,0,0,0
11311,2,0,0,1,0,0,0
11312,7,0,0,1,0,0,0
11315,4,1,0,1,0,0,0
11318,9,0,0,1,1,0,1
11324,4,1,1,1,0,0,0
11325,8,1,0,1,0,0,0
11332,2,0,0,1,0,0,0
11334,7,1,1,1,0,0,0
1134,2,0,0,1,0,0,0
11340,6,0,0,1,1,0,0
11342,9,0,0,1,0,0,0
11347,8,1,0,1,0,0,0
11350,6,1,1,1,0,0,0
11353,9,0,0,1,0,0,0
11359,5,1,0,1,0,0,0
11360,6,1,1,1,0,0,0
11365,5,1,0,1,0,0,0
11374,8,1,0,1,0,0,0
11380,7,1,0,1,0,0,0
11385,4,1,1,1,0,0,0
11389,5,1,0,1,0,0,0
11391,9,1,0,1,0,0,0
11394,5,1,0,1,0,0,0
11395,9,1,1,1,0,0,0
1140,3,0,0,1,0,0,0
1140,7,1,0,1,0,0,0
11406,4,1,0,1,0,0,0
11406,5,1,0,1,0,0,0
11408,3,0,0,1,0,0,0
11411,4,1,1,1,0,0,0
11413,3,0,0,1,0,0,0
11416,9,0,0,1,0,0,0
11422,5,1,0,1,0,0,0
11423,7,1,0,1,0,0,0
11428,7,1,0,1,0,0,0
11433,9,1,1,1,0,0,0
11439,2,0,0,1,0,0,0
11445,2,0,0,1,0,0,0
11447,8,1,0,1,0,0,0
11453,6,1,1,1,0,0,0
11453,9,1,1,1,0,0,0
11456,3,0,0,1,0,0,0
11466,7,1,0,1,0,0,0
11467,8,1,0,1,0,0,0
11469,6,1,1,1,0,0,0
11469,7,1,1,1,0,0,0
1147,9,0,0,1,0,0,0
11470,5,1,0,1,0,0,0
11472,5,1,0,1,0,0,0
11477,9,0,0,1,0,0,0
11482,6,1,1,1,0,0,0
11483,7,1,1,1,0,0,0
11485,8,1,0,1,0,0,0
11488,6,0,0,1,1,0,0
11489,2,0,0,1,0,0,0
11492,7,1,0,1,0,0,0
11497,9,1,0,1,0,1,0
11498,9,1,0,1,0,1,0
11506,2,0,0,1,0,0,0
11509,2,0,0,1,0,0,0
1151,6,0,0,1,0,0,0
11510,7,1,1,1,0,0,0
11510,8,1,0,1,0,0,0
11512,7,1,1,1,0,0,0
11516,4,1,0,1,0,0,0
11518,8,1,0,1,0,0,0
1152,8,1,0,1,0,0,0
11529,5,1,1,1,1,0,1
11530,3,0,0,1,0,0,1
11533,9,1,1,1,0,0,0
11534,4,0,0,1,0,0,0
11538,5,1,1,1,1,0,0
1154,6,1,1,1,0,0,0
11541,7,1,1,1,0,0,1
11545,3,0,0,1,1,0,0
11545,8,1,0,1,0,0,0
11546,8,1,0,1,0,0,0
11552,8,1,0,1,0,0,0
11552,9,0,0,1,0,0,0
11553,7,1,0,1,0,0,0
11556,6,0,0,1,1,0,0
11557,7,1,0,1,0,0,0
11557,8,1,1,1,1,0,0
11567,5,1,0,1,0,0,0
11572,8,1,0,1,0,0,0
11576,6,0,0,1,0,0,0
11579,8,1,0,1,0,0,0
11597,6,1,1,1,0,0,0
11598,3,0,0,1,0,0,1
11605,4,1,0,1,0,0,0
11606,8,1,0,1,0,0,0
11614,4,1,1,1,0,0,0
11616,4,1,1,1,0,0,0
11619,6,1,0,1,0,0,0
11619,8,0,0,1,0,0,0
11625,4,1,0,1,0,0,1
11626,5,0,1,1,1,0,0
11628,3,0,0,1,0,0,0
11628,7,1,0,1,0,0,0
11630,2,0,0,1,0,0,0
11630,6,1,0,1,0,0,0
11631,6,1,1,1,0,0,0
11632,4,1,0,1,0,0,0
11633,2,0,0,1,0,0,0
11633,7,1,0,1,0,0,0
11636,9,1,1,1,0,0,0
11641,6,1,1,1,0,0,0
11642,8,1,0,1,0,0,0
11645,5,1,0,1,0,0,0
11649,8,1,0,1,0,0,0
11650,3,0,0,1,0,0,0
11655,9,1,1,1,0,0,0
11656,2,0,0,1,0,0,0
11657,8,1,0,1,0,0,0
1166,9,0,0,1,1,0,0
11661,8,1,1,1,1,0,0
11665,9,0,0,1,0,0,0
11672,7,1,0,1,0,0,0
11677,3,0,0,1,0,0,0
11680,5,1,0,1,0,0,0
11680,8,1,0,1,0,0,0
11684,6,1,0,1,0,1,0
11688,2,0,0,1,0,0,0
11688,7,1,0,1,0,0,0
11688,8,1,0,1,0,0,0
11689,9,1,0,1,0,0,0
11691,6,0,1,1,0,0,0
11692,8,1,0,1,0,0,0
11696,9,0,1,1,0,0,0
11699,8,1,0,1,0,0,0
11703,7,1,0,1,0,0,1
11707,9,0,1,1,0,0,0
11708,3,0,0,1,0,0,0
1171,4,1,1,1,0,0,0
11716,8,1,0,1,0,0,0
11717,2,0,0,1,0,0,0
11717,4,0,0,1,0,0,0
11717,7,0,0,1,0,0,0
11718,4,1,0,0,0,0,0
1172,4,1,1,1,0,0,0
11741,6,1,1,1,0,0,0
11742,3,0,0,1,0,0,0
11745,2,0,0,1,0,0,0
1175,6,1,1,1,0,0,0
1175,7,1,0,1,0,0,0
11750,6,1,0,1,0,0,0
11753,6,1,1,1,0,0,0
11755,6,0,0,1,0,0,0
11760,4,1,1,1,0,0,1
11766,5,1,0,1,0,0,0
11769,9,1,1,1,0,0,1
1177,9,1,1,1,0,0,0
11776,3,0,0,1,0,0,0
11778,8,1,0,1,0,0,0
11781,3,0,0,1,0,0,0
11781,8,1,0,1,0,0,0
11782,9,1,0,1,1,0,1
11784,5,1,0,1,0,0,0
11784,8,1,0,1,0,0,0
11787,5,1,0,1,0,0,0
1179,8,1,0,1,0,0,0
11794,5,1,0,1,0,0,0
11795,5,1,0,1,0,0,0
11798,5,1,0,1,0,0,0
11800,9,0,0,1,1,0,1
11801,9,0,0,1,1,0,1
11806,3,0,0,1,1,0,0
11808,5,1,0,1,0,0,0
1181,5,1,0,1,0,0,0
11810,9,0,1,1,0,0,0
11811,5,1,0,1,0,0,0
11812,2,0,0,1,0,0,0
11813,7,1,0,1,0,0,0
11818,5,1,1,1,1,0,0
11819,4,1,1,1,0,0,0
11820,2,0,0,1,0,0,0
11820,3,0,0,1,1,0,0
11823,2,0,0,1,0,0,0
11825,2,0,0,1,0,0,0
11826,6,0,1,1,0,0,0
11829,2,0,0,1,0,0,0
11829,4,1,1,1,0,0,0
11830,8,1,0,1,0,0,0
11832,2,0,0,1,0,0,0
11834,7,0,0,1,0,0,0
11835,5,1,0,1,0,0,0
11835,6,1,1,1,0,0,0
11837,4,1,1,1,0,0,0
11837,7,1,1,1,0,0,0
11838,5,1,0,1,0,0,0
11839,5,1,0,1,0,0,0
11839,9,1,1,1,0,0,0
11841,4,1,0,1,0,0,0
11841,7,1,0,1,0,0,0
11845,9,1,1,1,0,0,0
11848,6,1,0,1,0,1,0
11849,5,1,0,1,0,0,0
11851,3,0,0,1,1,1,0
11851,4,1,0,1,0,0,0
11851,7,1,0,1,0,0,0
11855,6,0,0,1,1,0,0
11856,3,0,0,1,1,1,0
1186,9,1,1,1,0,0,0
11860,7,1,1,1,0,0,0
11865,2,0,0,1,0,0,0
11868,8,1,0,1,0,0,0
11873,2,0,0,1,0,0,0
1188,4,1,1,1,0,0,0
11881,6,1,1,1,0,0,0
11882,5,1,1,1,1,0,0
11884,8,1,0,1,0,0,0
11888,8,1,1,1,1,0,0
11890,2,0,0,1,0,0,0
11896,3,0,0,1,0,0,0
11898,6,0,1,1,0,0,0
119,3,0,0,1,0,0,0
119,5,1,0,1,0,0,0
11902,6,0,1,1,0,0,0
11903,7,1,1,1,0,0,0
11908,2,0,0,1,0,0,0
11908,5,0,0,1,0,0,0
11909,2,0,0,1,0,0,0
11911,8,1,0,1,0,0,0
11913,9,1,1,1,0,0,0
11923,3,0,0,1,1,0,0
11928,5,1,0,1,0,0,0
11937,3,0,0,1,0,0,0
11937,9,1,1,1,0,0,0
1194,4,1,0,1,0,0,0
11943,8,1,0,1,0,0,0
11949,2,0,0,1,0,0,0
1195,3,0,0,1,1,0,0
11951,4,1,0,1,0,0,0
11954,4,1,0,1,0,0,0
11954,9,1,1,1,0,0,0
11955,9,0,0,1,0,0,0
11958,4,1,0,1,0,0,0
1196,4,1,0,1,0,0,0
1196,8,1,0,1,0,0,0
11963,6,1,1,1,0,0,0
11964,4,1,1,1,0,0,0
11965,9,1,1,1,0,0,0
11966,5,1,0,1,0,0,0
1197,9,0,0,1,1,0,0
11971,2,0,0,1,0,0,0
11974,2,0,0,1,0,0,0
11975,2,0,0,1,0,0,0
11976,9,0,0,1,0,0,0
1198,4,1,1,1,0,0,0
11980,4,1,0,1,0,0,0
11980,6,1,1,1,0,0,0
11984,5,1,1,1,1,0,0
11994,2,0,0,1,0,0,0
11995,7,1,0,1,0,0,0
11999,6,1,1,1,0,0,0
12001,7,1,0,1,0,0,0
12003,4,1,0,1,0,0,0
12003,9,1,1,1,0,0,0
12005,2,0,0,1,0,0,0
12005,5,0,1,1,1,0,0
12010,3,0,0,1,0,0,0
12010,4,1,1,1,0,0,0
12011,3,0,0,1,0,0,0
12015,2,0,0,1,0,0,0
12019,5,1,0,1,0,0,0
12019,6,0,0,1,1,0,0
12020,3,0,0,1,0,0,0
12024,7,1,0,1,0,0,0
12034,8,1,1,1,1,0,0
12036,3,0,0,1,0,0,0
12042,5,1,0,1,0,0,0
12045,6,0,0,1,0,0,0
12046,7,1,0,1,0,0,0
12053,3,0,0,1,0,0,0
12055,3,0,0,1,0,0,0
12060,4,1,0,1,0,0,0
12060,7,1,0,1,0,0,0
12071,6,0,0,1,0,0,0
12072,5,1,0,1,0,0,0
12075,4,1,0,1,0,0,0
12075,7,1,0,1,0,0,0
12075,8,1,0,1,0,0,0
12079,7,1,0,1,0,0,0
1208,3,0,0,1,1,0,0
12080,8,1,0,1,0,0,0
12082,4,1,0,1,0,0,0
12084,6,1,1,1,0,0,0
12094,3,0,0,1,0,0,0
12099,9,0,0,1,1,0,0
12100,8,1,0,1,0,0,0
12101,7,1,0,1,0,0,0
12104,4,1,0,1,0,0,0
12107,8,1,0,1,0,0,0
1211,5,0,0,1,0,0,0
12110,5,1,0,1,0,0,0
12111,5,1,1,1,1,0,0
12118,2,0,0,1,0,0,0
1212,3,0,0,1,0,0,0
12121,5,1,0,1,0,0,0
12122,2,0,0,1,0,0,0
12124,9,0,0,1,0,0,1
12125,2,0,0,1,0,0,0
12134,7,1,0,1,0,0,0
12136,9,0,0,1,1,0,0
12141,4,1,1,1,0,0,0
12150,3,0,0,1,0,0,0
12152,3,0,0,1,0,0,0
12152,9,1,1,1,0,0,0
12158,6,1,1,1,0,0,0
12158,9,1,1,1,0,0,0
12165,8,0,0,1,0,0,0
12169,2,0,0,1,0,0,0
12170,5,1,1,1,1,0,0
12172,4,1,0,1,0,0,0
12173,8,0,1,1,1,0,0
12174,4,1,0,1,0,0,1
12174,8,0,0,1,0,0,0
12176,3,0,0,1,0,0,1
12176,6,1,1,1,0,0,0
12177,8,0,0,1,0,0,0
12179,4,1,0,1,0,0,1
1218,7,1,1,1,0,0,1
12180,5,1,0,1,0,0,0
12181,5,1,0,1,0,0,0
12181,7,1,0,1,0,0,1
12185,6,1,1,1,0,0,0
12188,7,1,0,1,0,0,0
1219,2,0,0,1,0,0,0
12195,7,1,0,1,0,0,0
12196,4,1,0,1,0,0,0
12204,4,1,0,1,0,0,1
12218,8,1,0,1,0,0,0
12219,7,1,1,1,0,0,0
12220,8,1,0,1,0,0,0
12223,3,0,0,1,0,0,0
12230,3,0,0,1,0,0,0
12230,7,1,1,1,0,0,0
12239,9,1,1,1,0,0,0
1224,3,0,0,1,0,0,0
12240,8,1,0,1,0,0,0
12240,9,1,1,1,0,0,0
12245,9,1,1,1,0,0,0
12257,5,1,0,1,0,0,0
12261,5,1,0,1,0,0,0
12266,5,1,0,1,0,0,0
12271,3,0,0,1,0,0,0
12274,7,1,0,1,0,0,0
12276,4,1,0,1,0,0,0
12277,9,0,0,1,1,0,0
12280,9,1,1,1,0,0,0
12283,4,1,1,1,0,0,0
12284,2,0,0,1,0,0,0
12285,6,1,1,1,0,0,0
12289,3,0,0,1,1,0,0
12291,7,1,1,1,0,0,1
12296,7,1,1,1,0,0,0
12296,8,1,0,1,0,0,0
12297,9,1,1,1,0,0,0
12299,5,1,0,1,0,0,0
12299,9,1,1,1,0,0,0
1230,2,0,0,1,0,0,0
12300,2,0,0,1,0,0,0
12300,9,0,0,1,1,0,0
12302,3,0,0,1,1,0,0
12307,8,1,0,1,0,0,0
12309,5,1,0,1,0,0,0
12309,6,1,1,1,0,0,0
12313,4,1,1,1,0,0,0
12313,6,0,0,1,0,0,1
12314,3,0,0,1,0,0,0
12315,9,1,1,1,0,0,0
12316,6,1,1,1,0,0,0
12319,2,0,0,1,0,0,0
12319,3,0,0,1,0,0,0
12323,9,1,1,1,0,0,0
12324,3,0,0,1,0,0,0
1233,4,1,0,1,0,0,0
12330,8,1,1,1,1,0,0
12334,8,1,0,1,0,0,0
12335,7,1,1,1,0,0,0
12337,7,1,0,1,0,0,0
12341,2,0,0,1,0,0,0
12341,8,1,0,1,0,0,0
12345,7,1,0,1,0,0,0
12349,4,1,1,1,0,0,0
12355,8,0,1,1,1,0,0
12358,3,0,0,1,0,0,1
1236,6,1,1,1,0,0,1
12367,9,0,0,1,0,0,0
12368,8,0,1,1,1,0,0
1237,6,1,1,1,0,0,1
12370,7,1,0,1,0,0,1
12371,8,0,0,1,0,0,0
12375,2,0,0,1,0,0,0
12375,8,1,0,1,0,0,0
12378,6,1,0,1,1,0,1
12379,4,1,0,1,0,0,0
1238,6,1,1,1,0,0,1
